"Unique ID","Q2 - Did you switch careers into Data?","Q4 - What Industry do you work in?",Satisfaction_Salary,Satisfaction_WorkLife,Satisfaction_Coworkers,Satisfaction_Management,Satisfaction_Upward,Satisfaction_Learning,"Q7 - How difficult was it for you to break into Data?",Q8_Most_Important_Thing,"Q9 - Male/Female?","Q10 - Current Age","Q11 - Which Country do you live in?","Q12 - Highest Level of Education",Current_Role,min_salary,max_salary,avg_salary,Favorite_Language,Clean_Date,Clean_Ethnicity,Age,Age_Brackets
62a5390cb4da29969c655ccc,Yes,"Tech / IT",4.0,4.0,3.0,4.0,4.0,5.0,"Neither easy nor difficult","Remote Work",Female,35,"United Kingdom",Masters,"Data Engineer",41000,65000,53000,Python,2022-06-11,"Asian / Asian American",35,31-35
62a53bc0bc6861bf31793947,Yes,"Tech / IT",3.0,4.0,4.0,5.0,4.0,4.0,"Very Easy","Better Salary",Male,26,"United States",Bachelors,"Data Analyst",66000,85000,75500,R,2022-06-11,"White / Caucasian",26,26-30
62a53c84f3072dd8926495c9,No,"Tech / IT",2.0,7.0,9.0,7.0,3.0,3.0,Difficult,"Remote Work",Male,22,"United States",Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-11,"White / Caucasian",22,21-25
62a54bccf3072dd89264a13b,Yes,Automotive,6.0,8.0,10.0,9.0,6.0,8.0,"Neither easy nor difficult","Better Salary",Male,30,Canada,Masters,"Data Scientist",86000,105000,95500,Python,2022-06-11,"Asian / Asian American",30,26-30
62a54f20d8c00e9f541c5cfa,Yes,"Supply Chain",2.0,8.0,6.0,1.0,8.0,10.0,"Neither easy nor difficult","Better Salary",Male,36,"United States",Masters,"Data Analyst",66000,85000,75500,Python,2022-06-11,"White / Caucasian",36,36-40
62a552e1cf2555431732922d,Yes,Healthcare,4.0,4.0,5.0,5.0,4.0,6.0,"Neither easy nor difficult",Other,Female,30,"United States",Masters,"Data Analyst",66000,85000,75500,R,2022-06-11,"White / Caucasian",30,26-30
62a557d10f8c8599d5b1a81c,Yes,"Finance / Banking",9.0,8.0,10.0,10.0,10.0,10.0,Difficult,"Remote Work",Male,29,"United States",Bachelors,"Data Scientist",106000,125000,115500,Python,2022-06-11,"Asian / Asian American",29,26-30
62a55b05f8d5efcc22fa5b65,Yes,"Professional Services & HR",8.0,10.0,10.0,7.0,8.0,5.0,Difficult,Other,Male,30,"United States",Masters,Other,66000,85000,75500,R,2022-06-11,"White / Caucasian",30,26-30
62a55fe1f8d5efcc22fa5fe4,No,"Finance / Banking",0.0,6.0,6.0,6.0,6.0,6.0,"Very Easy","Better Salary",Male,24,"United States",Bachelors,"Data Engineer",41000,65000,53000,Python,2022-06-11,"Black / African",24,21-25
62a56bc67dc029e2d66e86c0,Yes,"Tech / IT",3.0,3.0,4.0,4.0,3.0,5.0,"Neither easy nor difficult","Better Salary",Male,33,"United States",Bachelors,"Data Engineer",225000,250000,237500,SQL,2022-06-12,"Asian / Asian American",33,31-35
62a57116f408bae018efd56a,No,"Food & Beverage",10.0,10.0,10.0,10.0,10.0,6.0,Easy,"Better Salary",Female,42,"United States",Bachelors,"Data Analyst",106000,125000,115500,Python,2022-06-12,"White / Caucasian",42,41-50
62a57263cec54911e9ccf648,Yes,Healthcare,1.0,10.0,10.0,8.0,10.0,3.0,"Neither easy nor difficult","Better Salary",Female,36,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-12,"White / Caucasian",36,36-40
62a574b3b4da29969c658eb4,Yes,"Research & Science",2.0,3.0,7.0,6.0,5.0,6.0,"Neither easy nor difficult","Better Salary",Male,27,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-12,"White / Caucasian",27,26-30
62a58b267dc029e2d66ea3f8,No,"Tech / IT",8.0,7.0,8.0,7.0,7.0,9.0,Easy,"Growth & Learning",Female,21,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-12,"Asian / Asian American",21,21-25
62a58d20575fa3a5ae8b6969,Yes,Healthcare,8.0,5.0,8.0,8.0,5.0,10.0,Difficult,"Remote Work",Female,34,Israel,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-12,"White / Caucasian",34,31-35
62a58faf2e54c9003e55ef2e,No,Education,2.0,5.0,5.0,5.0,2.0,4.0,Difficult,"Better Salary",Male,27,Netherlands,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-12,"White / Caucasian",27,26-30
62a5998fbc6861bf31798ef0,Yes,"Tech / IT",7.0,8.0,8.0,8.0,8.0,7.0,"Neither easy nor difficult","Good Culture",Male,27,France,Masters,Other,0,40000,20000,Python,2022-06-12,"White / Caucasian",27,26-30
62a59cd2cec54911e9cd251a,No,Education,1.0,1.0,2.0,1.0,0.0,3.0,"Neither easy nor difficult","Good Work/Life Balance",Male,30,Kenya,Associates,"Student / Job Seeker",0,40000,20000,R,2022-06-12,"Black / African",30,26-30
62a59d007dc029e2d66eb8f9,Yes,"Government / Non-Profit",2.0,0.0,0.0,0.0,0.0,2.0,Difficult,"Better Salary",Female,33,"United States",Bachelors,"Data Analyst",66000,85000,75500,SQL,2022-06-12,"White / Caucasian",33,31-35
62a5a124cec54911e9cd29f5,Yes,"Finance / Banking",3.0,3.0,4.0,4.0,4.0,4.0,Difficult,"Good Culture",Male,47,India,Masters,"Data Analyst",86000,105000,95500,Python,2022-06-12,"Asian / Asian American",47,41-50
62a5a44b24a26260273af0fc,Yes,"Retail / E-Commerce",4.0,5.0,4.0,5.0,4.0,4.0,Difficult,Other,Male,27,"United States",Masters,"Data Analyst",66000,85000,75500,SQL,2022-06-12,"Asian / Asian American",27,26-30
62a5a931cec54911e9cd3333,No,Healthcare,6.0,7.0,8.0,7.0,6.0,7.0,"Neither easy nor difficult","Better Salary",Male,26,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-12,"Asian / Asian American",26,26-30
62a5bea05d257a28a3106f7e,No,"Finance / Banking",2.0,3.0,2.0,5.0,5.0,6.0,"Neither easy nor difficult","Remote Work",Female,35,India,Masters,"Data Analyst",0,40000,20000,Python,2022-06-12,"Asian / Asian American",35,31-35
62a5c571575fa3a5ae8baaa1,Yes,Education,0.0,1.0,1.0,0.0,0.0,0.0,"Neither easy nor difficult","Good Culture",Male,31,"United States",Masters,"Data Analyst",86000,105000,95500,Python,2022-06-12,"Hispanic / Latino",31,31-35
62a5cb12cf25554317330d69,Yes,Education,2.0,1.0,2.0,3.0,4.0,3.0,Difficult,"Remote Work",Male,25,Zambia,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-12,"Black / African",25,21-25
62a5cba2575fa3a5ae8bb122,Yes,"Legal & Public Sector",3.0,10.0,8.0,8.0,10.0,10.0,Easy,"Remote Work",Male,27,"United States",Bachelors,"Data Engineer",66000,85000,75500,Python,2022-06-12,"White / Caucasian",27,26-30
62a5d350f3072dd892652c70,Yes,"Tech / IT",5.0,8.0,3.0,2.0,4.0,8.0,"Neither easy nor difficult","Good Culture",Male,32,Netherlands,Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-12,"White / Caucasian",32,31-35
62a5db29cf2555431733248f,Yes,"Legal & Public Sector",0.0,3.0,3.0,3.0,3.0,6.0,Difficult,"Good Work/Life Balance",Male,47,Portugal,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-12,"White / Caucasian",47,41-50
62a5e69f24a26260273b42bf,No,"Finance / Banking",0.0,10.0,10.0,5.0,0.0,0.0,"Neither easy nor difficult","Good Work/Life Balance",Female,30,"United States",Masters,Other,66000,85000,75500,Python,2022-06-12,"Asian / Asian American",30,26-30
62a5ea667dc029e2d66f153d,Yes,"Defense & Security",8.0,6.0,6.0,7.0,9.0,10.0,Easy,"Better Salary",Female,35,"United States",Masters,"Data Analyst",106000,125000,115500,Python,2022-06-12,"Black / African",35,31-35
62a5ebe05d257a28a310ac53,Yes,"Finance / Banking",6.0,9.0,5.0,7.0,8.0,9.0,Difficult,"Remote Work",Male,25,"United States","High School","Data Analyst",41000,65000,53000,Python,2022-06-12,"Hispanic / Latino",25,21-25
62a5edb2575fa3a5ae8bdba5,No,"Food & Beverage",3.0,6.0,6.0,6.0,6.0,6.0,"Neither easy nor difficult","Better Salary",Male,27,"United States",Bachelors,Other,66000,85000,75500,Python,2022-06-12,"White / Caucasian",27,26-30
62a5edba0a77c1a77f68f1b5,Yes,Healthcare,1.0,5.0,3.0,3.0,6.0,5.0,Difficult,"Remote Work",Female,27,"United States",Masters,"Data Analyst",41000,65000,53000,R,2022-06-12,"Black / African",27,26-30
62a5f332bc6861bf3179f631,No,"Tech / IT",1.0,8.0,8.0,1.0,3.0,7.0,"Very Easy","Better Salary",Female,23,India,Masters,"Student / Job Seeker",0,40000,20000,Python,2022-06-12,"Asian / Asian American",23,21-25
62a5f872bae91e4b8b861e53,No,Manufacturing,9.0,10.0,10.0,10.0,10.0,10.0,"Neither easy nor difficult","Good Culture",Male,18,"United States",Bachelors,"Data Scientist",41000,65000,53000,Python,2022-06-12,"White / Caucasian",18,"Under 21"
62a609b8f8f75616458875b7,Yes,Healthcare,8.0,10.0,9.0,6.0,8.0,9.0,Easy,"Remote Work",Female,28,"Costa Rica",Masters,"Data Analyst",0,40000,20000,Python,2022-06-12,"Hispanic / Latino",28,26-30
62a609c4bc6861bf317a10a3,Yes,Healthcare,7.0,6.0,8.0,8.0,8.0,7.0,Easy,"Remote Work",Male,28,"United States",Bachelors,Other,125000,150000,137500,Python,2022-06-12,"White / Caucasian",28,26-30
62a61076f8f7561645887ded,No,"Student / Unemployed",0.0,0.0,0.0,0.0,0.0,0.0,Easy,"Good Work/Life Balance",Female,26,"United States",Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-12,"Asian / Asian American",26,26-30
62a615fd18134ddc75d1f1fa,No,Education,0.0,0.0,3.0,0.0,0.0,8.0,Difficult,"Better Salary",Male,27,Ghana,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-12,"Black / African",27,26-30
62a617c30a77c1a77f6925fc,No,"Tech / IT",9.0,7.0,9.0,10.0,10.0,10.0,"Neither easy nor difficult","Good Work/Life Balance",Female,22,India,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-12,"Asian / Asian American",22,21-25
62a618a9d8c00e9f541d3537,Yes,"Tech / IT",0.0,8.0,7.0,6.0,3.0,9.0,"Very Difficult","Better Salary",Male,27,"United States","High School","Data Analyst",0,40000,20000,R,2022-06-12,"White / Caucasian",27,26-30
62a61eb02e54c9003e5697f7,Yes,"Food & Beverage",5.0,7.0,6.0,8.0,7.0,7.0,"Neither easy nor difficult","Good Work/Life Balance",Male,28,India,Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-12,"Asian / Asian American",28,26-30
62a6246df3072dd892659218,Yes,"Tech / IT",3.0,2.0,4.0,3.0,3.0,3.0,"Neither easy nor difficult","Better Salary",Male,25,Nigeria,"High School","Data Analyst",0,40000,20000,Python,2022-06-12,"Black / African",25,21-25
62a62a7124a26260273b94fa,No,Healthcare,2.0,6.0,6.0,7.0,7.0,9.0,Difficult,"Better Salary",Male,32,"United Kingdom",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-12,"Hispanic / Latino",32,31-35
62a631782e54c9003e56ac36,Yes,"Finance / Banking",7.0,9.0,10.0,10.0,3.0,4.0,Easy,"Remote Work",Male,33,Uruguay,Bachelors,"Student / Job Seeker",0,40000,20000,SQL,2022-06-12,"White / Caucasian",33,31-35
62a633b4d8c00e9f541d54a4,No,"Government / Non-Profit",5.0,6.0,5.0,2.0,3.0,3.0,Easy,"Remote Work",Male,23,Canada,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-12,"Black / African",23,21-25
62a639e05d257a28a3110ef5,Yes,"Finance / Banking",4.0,5.0,4.0,4.0,5.0,6.0,"Neither easy nor difficult","Remote Work",Female,40,Nigeria,Bachelors,"Student / Job Seeker",0,40000,20000,R,2022-06-12,"Black / African",40,36-40
62a642690f8c8599d5b2ab37,Yes,"Professional Services & HR",7.0,9.0,9.0,9.0,7.0,9.0,Easy,"Better Salary",Female,28,"United Kingdom",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-12,"Asian / Asian American",28,26-30
62a64b4dd8c00e9f541d6d81,No,"Legal & Public Sector",3.0,7.0,8.0,6.0,6.0,9.0,Difficult,"Remote Work",Male,26,Nigeria,"High School","Data Analyst",0,40000,20000,R,2022-06-12,"Black / African",26,26-30
62a64c6ecf2555431733a7a4,Yes,"Tech / IT",3.0,5.0,5.0,4.0,3.0,2.0,Difficult,"Better Salary",Female,24,India,Bachelors,Other,0,40000,20000,Python,2022-06-12,"Asian / Asian American",24,21-25
62a654165d257a28a3112ac9,Yes,"Finance / Banking",7.0,5.0,5.0,8.0,8.0,8.0,"Neither easy nor difficult","Remote Work",Female,40,"United States",Associates,Other,86000,105000,95500,Python,2022-06-12,Other,40,36-40
62a65618d8c00e9f541d783a,Yes,Consulting,8.0,10.0,10.0,10.0,7.0,9.0,"Neither easy nor difficult","Better Salary",Male,26,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-12,"Black / African",26,26-30
62a65db824a26260273bc9ff,Yes,Consulting,8.0,8.0,10.0,10.0,10.0,10.0,Easy,"Good Culture",Female,44,"United Kingdom",Bachelors,"Data Scientist",41000,65000,53000,Python,2022-06-12,"White / Caucasian",44,41-50
62a66558cf2555431733c0f9,Yes,Insurance,7.0,9.0,8.0,8.0,6.0,6.0,"Neither easy nor difficult","Better Salary",Male,36,"United States",Masters,Other,66000,85000,75500,Python,2022-06-12,"White / Caucasian",36,36-40
62a6772c18134ddc75d25895,Yes,"Professional Services & HR",1.0,5.0,10.0,10.0,8.0,10.0,"Neither easy nor difficult","Better Salary",Male,30,"Costa Rica",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-12,"Hispanic / Latino",30,26-30
62a68f1e0a77c1a77f69a381,Yes,"General contractor",3.0,3.0,3.0,2.0,2.0,2.0,"Very Easy","Good Work/Life Balance",Male,48,Indonesia,Masters,Other,0,40000,20000,Python,2022-06-12,Other,48,41-50
62a6a11a0a77c1a77f69b7cb,Yes,Construction,1.0,4.0,1.0,2.0,2.0,3.0,Easy,"Better Salary",Female,30,Canada,Masters,"Data Analyst",41000,65000,53000,R,2022-06-12,"Asian / Asian American",30,26-30
62a6ac1524a26260273c1cd0,No,"Retail / E-Commerce",3.0,8.0,8.0,5.0,3.0,5.0,Difficult,"Better Salary",Male,28,India,Bachelors,Other,0,40000,20000,Python,2022-06-12,Other,28,26-30
62a6b0790a77c1a77f69cb15,No,"Tech / IT",5.0,8.0,7.0,7.0,3.0,2.0,Difficult,"Better Salary",Male,25,India,Bachelors,Other,0,40000,20000,Python,2022-06-12,"Asian / Asian American",25,21-25
62a6bc6a18134ddc75d2a726,No,"Tech / IT",6.0,5.0,4.0,4.0,3.0,4.0,Easy,"Better Salary",Male,24,"United States",Masters,"Data Engineer",106000,125000,115500,SQL,2022-06-13,"Asian / Asian American",24,21-25
62a6c3d9cec54911e9ce7669,Yes,"Tech / IT",5.0,10.0,7.0,7.0,4.0,8.0,Easy,"Better Salary",Male,31,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-13,"Black / African",31,31-35
62a6d037cec54911e9ce862a,No,"Legal & Public Sector",3.0,3.0,8.0,9.0,5.0,3.0,Easy,"Better Salary",Male,23,"United Kingdom",Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-13,Other,23,21-25
62a6d2532e54c9003e575d9c,No,"Defense & Security",1.0,4.0,4.0,1.0,1.0,4.0,Easy,"Good Culture",Female,48,"United Kingdom",Masters,"Data Analyst",41000,65000,53000,"Power Query / DAX",2022-06-13,"White / Caucasian",48,41-50
62a6dbcad8c00e9f541e1050,Yes,Healthcare,6.0,9.0,8.0,8.0,8.0,7.0,"Neither easy nor difficult","Better Salary",Male,28,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-13,"Black / African",28,26-30
62a6e2815d257a28a311c8f9,Yes,"Retail / E-Commerce",5.0,7.0,7.0,7.0,7.0,7.0,Difficult,"Better Salary",Male,32,"United Kingdom",Masters,"Data Analyst",41000,65000,53000,Python,2022-06-13,"Hispanic / Latino",32,31-35
62a6ea03d8c00e9f541e3594,Yes,"Finance / Banking",5.0,7.0,7.0,4.0,5.0,7.0,"Neither easy nor difficult","Better Salary",Male,30,"Hong Kong",Bachelors,"Data Scientist",41000,65000,53000,Python,2022-06-13,"Asian / Asian American",30,26-30
62a7029ff8f7561645899bae,Yes,Insurance,5.0,5.0,7.0,7.0,7.0,8.0,"Neither easy nor difficult","Good Work/Life Balance",Male,32,Tunisia,Masters,"Data Analyst",0,40000,20000,Python,2022-06-13,"White / Caucasian",32,31-35
62a7047c24a26260273c9646,Yes,"Tech / IT",0.0,3.0,0.0,1.0,0.0,0.0,Easy,"Good Culture",Female,30,"Sri Lanka",Masters,"Data Analyst",0,40000,20000,Python,2022-06-13,"Asian / Asian American",30,26-30
62a70b55cec54911e9cedd98,Yes,Manufacturing,4.0,2.0,5.0,2.0,4.0,4.0,"Neither easy nor difficult","Good Work/Life Balance",Female,35,Spain,Masters,"Data Analyst",0,40000,20000,Python,2022-06-13,"White / Caucasian",35,31-35
62a71930bae91e4b8b878b2b,Yes,"Tech / IT",,,,,,10.0,Easy,"Remote Work",Female,38,"United Kingdom",Masters,"Student / Job Seeker",0,40000,20000,R,2022-06-13,"Black / African",38,36-40
62a73a37f8d5efcc22fcb724,Yes,"Retail / E-Commerce",6.0,6.0,7.0,7.0,6.0,7.0,Easy,"Good Culture",Female,30,"United States",Masters,Other,66000,85000,75500,Python,2022-06-13,"Asian / Asian American",30,26-30
62a73aa824a26260273d0172,Yes,"Tech / IT",3.0,3.0,5.0,4.0,4.0,4.0,"Neither easy nor difficult","Better Salary",Male,48,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-13,"White / Caucasian",48,41-50
62a73c5b0a77c1a77f6aba65,Yes,"Finance / Banking",5.0,8.0,5.0,5.0,5.0,4.0,Easy,"Remote Work",Male,32,Canada,Masters,"Data Analyst",66000,85000,75500,SQL,2022-06-13,"Asian / Asian American",32,31-35
62a749ebd8c00e9f541efa36,Yes,"Retail / E-Commerce",4.0,5.0,4.0,5.0,5.0,6.0,Difficult,"Good Work/Life Balance",Male,27,India,Bachelors,Other,41000,65000,53000,Python,2022-06-13,"Asian / Asian American",27,26-30
62a74e28b4da29969c681108,No,"Tech / IT",7.0,9.0,5.0,6.0,6.0,7.0,Easy,Other,Male,27,"United Kingdom",Masters,Other,41000,65000,53000,Python,2022-06-13,"White / Caucasian",27,26-30
62a758185d257a28a312bc94,No,"Finance / Banking",8.0,7.0,6.0,7.0,8.0,10.0,"Neither easy nor difficult","Remote Work",Male,24,Kenya,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-13,"Black / African",24,21-25
62a75a5418134ddc75d3d2f1,Yes,"Finance / Banking",9.0,9.0,9.0,9.0,8.0,8.0,Difficult,"Better Salary",Male,42,"United States",PhD,"Data Scientist",150000,225000,187500,R,2022-06-13,"Asian / Asian American",42,41-50
62a75ed0f8f75616458a5d1a,No,"Tech / IT",8.0,6.0,6.0,8.0,7.0,8.0,"Neither easy nor difficult","Better Salary",Male,24,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-13,"Hispanic / Latino",24,21-25
62a75f1b575fa3a5ae8e0010,Yes,"Tech / IT",5.0,9.0,7.0,7.0,6.0,9.0,Easy,"Better Salary",Male,23,India,Bachelors,"Data Architect / Database Administrator",0,40000,20000,Python,2022-06-13,"Asian / Asian American",23,21-25
62a764ffd8c00e9f541f3cc3,No,"Tech / IT",7.0,9.0,8.0,8.0,4.0,2.0,"Neither easy nor difficult","Better Salary",Male,26,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-13,"Asian / Asian American",26,26-30
62a76c962e54c9003e588661,No,"Consumer Goods",5.0,6.0,6.0,2.0,2.0,3.0,"Neither easy nor difficult","Better Salary",Male,32,Germany,Bachelors,"Data Analyst",41000,65000,53000,SQL,2022-06-13,"Black / African",32,31-35
62a772da575fa3a5ae8e2a4a,No,"Retail / E-Commerce",4.0,3.0,2.0,0.0,0.0,0.0,"Neither easy nor difficult","Good Work/Life Balance",Male,35,Argentina,Bachelors,Other,0,40000,20000,Python,2022-06-13,"White / Caucasian",35,31-35
62a7738a2e54c9003e589598,Yes,Healthcare,4.0,3.0,4.0,2.0,2.0,2.0,Easy,"Good Work/Life Balance",Male,41,"United States","High School","Data Analyst",106000,125000,115500,Python,2022-06-13,"White / Caucasian",41,41-50
62a77967f8d5efcc22fd4c81,No,Education,4.0,9.0,8.0,8.0,6.0,7.0,"Neither easy nor difficult","Better Salary",Male,25,"United States",Masters,Other,41000,65000,53000,Python,2022-06-13,"White / Caucasian",25,21-25
62a77a37f8d5efcc22fd4e47,Yes,Construction,0.0,0.0,0.0,0.0,0.0,0.0,"Very Difficult","Better Salary",Female,28,"United States",Masters,"Data Analyst",0,40000,20000,Python,2022-06-13,"Asian / Asian American",28,26-30
62a77cb7b4da29969c68743a,Yes,Entertainment,3.0,6.0,5.0,5.0,5.0,6.0,"Neither easy nor difficult","Better Salary",Male,29,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-13,"White / Caucasian",29,26-30
62a78743f8f75616458ab6bb,No,"Retail / E-Commerce",8.0,10.0,6.0,7.0,8.0,8.0,"Neither easy nor difficult","Better Salary",Male,19,"United States","High School","Student / Job Seeker",0,40000,20000,Python,2022-06-13,"White / Caucasian",19,"Under 21"
62a789015d257a28a3132977,Yes,Insurance,5.0,6.0,9.0,6.0,7.0,10.0,"Neither easy nor difficult","Better Salary",Male,27,India,Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-13,"Asian / Asian American",27,26-30
62a78f3bf408bae018f2ef51,Yes,"Finance / Banking",8.0,9.0,9.0,7.0,8.0,8.0,"Neither easy nor difficult","Better Salary",Male,25,NULL,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-13,"White / Caucasian",25,21-25
62a7988bbae91e4b8b88b8ee,Yes,"Tech / IT",6.0,10.0,10.0,10.0,10.0,8.0,Difficult,"Better Salary",Female,26,Canada,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-13,"Asian / Asian American",26,26-30
62a79c9c2e54c9003e58f0d5,Yes,Healthcare,3.0,4.0,5.0,5.0,4.0,5.0,Difficult,"Good Work/Life Balance",Male,25,Spain,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-13,"White / Caucasian",25,21-25
62a7b0ae0f8c8599d5b51cd0,Yes,Manufacturing,6.0,6.0,9.0,9.0,10.0,10.0,"Neither easy nor difficult","Remote Work",Male,25,Portugal,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-13,"White / Caucasian",25,21-25
62a7b283f8d5efcc22fdc189,Yes,Healthcare,2.0,3.0,4.0,3.0,3.0,5.0,"Neither easy nor difficult","Good Work/Life Balance",Male,26,Liberia,Bachelors,"Data Analyst",0,40000,20000,R,2022-06-13,"Black / African",26,26-30
62a7b296f8d5efcc22fdc1ef,Yes,Education,8.0,8.0,7.0,6.0,7.0,9.0,"Neither easy nor difficult","Good Culture",Male,35,"United States",Bachelors,"Data Analyst",125000,150000,137500,Python,2022-06-13,"White / Caucasian",35,31-35
62a7bd0e5d257a28a313855c,Yes,"Retail / E-Commerce",6.0,7.0,7.0,6.0,7.0,6.0,Difficult,"Remote Work",Male,29,"United States",Masters,"Data Analyst",86000,105000,95500,Python,2022-06-13,"Black / African",29,26-30
62a7be5e5d257a28a313876a,Yes,"Tech / IT",7.0,6.0,5.0,4.0,3.0,6.0,"Neither easy nor difficult","Better Salary",Female,41,"United States",Associates,"Data Analyst",86000,105000,95500,Python,2022-06-13,"Hispanic / Latino",41,41-50
62a7ce44575fa3a5ae8ece5f,No,Education,0.0,6.0,4.0,5.0,2.0,4.0,"Very Difficult","Remote Work",Female,22,"United States",Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-13,"Hispanic / Latino",22,21-25
62a7e1380f8c8599d5b55fcf,Yes,Healthcare,2.0,6.0,6.0,4.0,3.0,3.0,Difficult,"Better Salary",Male,35,"United States",Bachelors,"Data Analyst",66000,85000,75500,R,2022-06-13,"Hispanic / Latino",35,31-35
62a7e2d024a26260273e4448,Yes,"Finance / Banking",4.0,3.0,4.0,4.0,4.0,6.0,"Very Difficult","Better Salary",Male,30,Singapore,Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-13,"Asian / Asian American",30,26-30
62a7ed9c0f8c8599d5b57132,No,"Legal & Public Sector",4.0,6.0,3.0,2.0,3.0,3.0,"Neither easy nor difficult","Good Culture",Male,37,Canada,Bachelors,"Data Engineer",150000,225000,187500,Python,2022-06-13,"Asian / Asian American",37,36-40
62a7f09a0f8c8599d5b57526,Yes,"Aviation & Transportation",6.0,7.0,7.0,5.0,5.0,9.0,Difficult,"Better Salary",Female,28,"United States",Masters,"Data Analyst",66000,85000,75500,Python,2022-06-13,"Black / African",28,26-30
62a7fb02f8d5efcc22fe2486,No,"Legal & Public Sector",7.0,5.0,6.0,6.0,4.0,6.0,"Neither easy nor difficult","Good Culture",Male,23,"United States","High School","Data Analyst",86000,105000,95500,Python,2022-06-13,"White / Caucasian",23,21-25
62a816907dc029e2d6725a33,No,"Finance / Banking",3.0,4.0,8.0,5.0,5.0,3.0,"Neither easy nor difficult","Better Salary",Male,26,"United States","High School","Student / Job Seeker",0,40000,20000,Python,2022-06-14,"Asian / Asian American",26,26-30
62a84764bc6861bf317d7b86,No,Distribution,2.0,4.0,4.0,3.0,4.0,4.0,"Neither easy nor difficult","Good Work/Life Balance",Male,25,Australia,Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-14,Other,25,21-25
62a84f9af408bae018f41e34,No,"Tech / IT",0.0,1.0,2.0,1.0,1.0,1.0,"Neither easy nor difficult","Remote Work",Male,23,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-14,"Asian / Asian American",23,21-25
62a85803f8d5efcc22fea92f,Yes,"Not Specified",0.0,1.0,0.0,0.0,0.0,0.0,"Neither easy nor difficult","Good Culture",Male,53,Nigeria,Bachelors,"Student / Job Seeker",0,40000,20000,R,2022-06-14,"Black / African",53,50+
62a8592f7dc029e2d672c0a8,Yes,"Tech / IT",4.0,6.0,6.0,3.0,7.0,9.0,"Neither easy nor difficult","Better Salary",Female,33,Romania,Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-14,"White / Caucasian",33,31-35
62a8643bcec54911e9d14297,Yes,"Finance / Banking",3.0,5.0,5.0,4.0,5.0,6.0,Difficult,"Better Salary",Male,39,NULL,"High School","Student / Job Seeker",0,40000,20000,R,2022-06-14,"Black / African",39,36-40
62a8665c5d257a28a31474f7,Yes,Healthcare,6.0,7.0,5.0,7.0,7.0,9.0,Difficult,"Better Salary",Female,22,"United Kingdom",Bachelors,"Data Analyst",0,40000,20000,R,2022-06-14,"White / Caucasian",22,21-25
62a868c5cf2555431737094b,No,"Finance / Banking",4.0,7.0,7.0,7.0,5.0,5.0,Easy,"Better Salary",Male,24,Germany,Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-14,"White / Caucasian",24,21-25
62a88e9ff8d5efcc22ff1eb6,No,"Energy / Oil & Gas",5.0,1.0,3.0,1.0,4.0,5.0,Difficult,"Good Work/Life Balance",Male,31,Canada,"High School","Data Architect / Database Administrator",86000,105000,95500,Python,2022-06-14,"White / Caucasian",31,31-35
62a89e365d257a28a314fd36,Yes,"Retail / E-Commerce",0.0,0.0,0.0,0.0,0.0,0.0,"Very Difficult","Better Salary",Male,25,Other,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-14,"Asian / Asian American",25,21-25
